[2024-06-30T19:31:21.251+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-29T00:00:00+00:00 [queued]>
[2024-06-30T19:31:21.259+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-29T00:00:00+00:00 [queued]>
[2024-06-30T19:31:21.259+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-06-30T19:31:21.276+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): get_votes_from_downloaded_bills> on 2024-06-29 00:00:00+00:00
[2024-06-30T19:31:21.284+0000] {standard_task_runner.py:60} INFO - Started process 801 to run task
[2024-06-30T19:31:21.288+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'upload_congress_data', 'get_votes_from_downloaded_bills', 'scheduled__2024-06-29T00:00:00+00:00', '--job-id', '18', '--raw', '--subdir', 'DAGS_FOLDER/upload_congress_data.py', '--cfg-path', '/tmp/tmpaalu6m6k']
[2024-06-30T19:31:21.292+0000] {standard_task_runner.py:88} INFO - Job 18: Subtask get_votes_from_downloaded_bills
[2024-06-30T19:31:21.395+0000] {task_command.py:423} INFO - Running <TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-29T00:00:00+00:00 [running]> on host 321f475acc45
[2024-06-30T19:31:21.531+0000] {taskinstance.py:2513} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='upload_congress_data' AIRFLOW_CTX_TASK_ID='get_votes_from_downloaded_bills' AIRFLOW_CTX_EXECUTION_DATE='2024-06-29T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-06-29T00:00:00+00:00'
[2024-06-30T19:31:35.319+0000] {get_data.py:98} INFO - Opened bill HJRES 100
[2024-06-30T19:31:35.319+0000] {get_data.py:98} INFO - Opened bill HJRES 32
[2024-06-30T19:31:35.320+0000] {get_data.py:98} INFO - Opened bill HJRES 26
[2024-06-30T19:31:36.451+0000] {get_data.py:98} INFO - Opened bill HJRES 27
[2024-06-30T19:31:38.050+0000] {get_data.py:98} INFO - Opened bill HJRES 33
[2024-06-30T19:31:38.051+0000] {get_data.py:98} INFO - Opened bill HJRES 101
[2024-06-30T19:31:38.051+0000] {get_data.py:98} INFO - Opened bill HJRES 115
[2024-06-30T19:31:38.052+0000] {get_data.py:98} INFO - Opened bill HJRES 129
[2024-06-30T19:31:38.052+0000] {get_data.py:98} INFO - Opened bill HJRES 103
[2024-06-30T19:31:38.053+0000] {get_data.py:98} INFO - Opened bill HJRES 117
[2024-06-30T19:31:38.053+0000] {get_data.py:98} INFO - Opened bill HJRES 19
[2024-06-30T19:31:38.054+0000] {get_data.py:98} INFO - Opened bill HJRES 25
[2024-06-30T19:31:38.054+0000] {get_data.py:98} INFO - Opened bill HJRES 31
[2024-06-30T19:31:38.055+0000] {get_data.py:98} INFO - Opened bill HJRES 30
[2024-06-30T19:31:39.635+0000] {get_data.py:98} INFO - Opened bill HJRES 24
[2024-06-30T19:31:40.164+0000] {get_data.py:98} INFO - Opened bill HJRES 18
[2024-06-30T19:31:40.165+0000] {get_data.py:98} INFO - Opened bill HJRES 116
[2024-06-30T19:31:40.165+0000] {get_data.py:98} INFO - Opened bill HJRES 102
[2024-06-30T19:31:40.227+0000] {get_data.py:98} INFO - Opened bill SCONRES 32
[2024-06-30T19:31:40.227+0000] {get_data.py:98} INFO - Opened bill SCONRES 26
[2024-06-30T19:31:40.227+0000] {get_data.py:98} INFO - Opened bill SCONRES 27
[2024-06-30T19:31:40.227+0000] {get_data.py:98} INFO - Opened bill SCONRES 33
[2024-06-30T19:31:40.228+0000] {get_data.py:98} INFO - Opened bill SCONRES 19
[2024-06-30T19:31:40.228+0000] {get_data.py:98} INFO - Opened bill SCONRES 25
[2024-06-30T19:31:40.228+0000] {get_data.py:98} INFO - Opened bill SCONRES 31
[2024-06-30T19:31:40.228+0000] {get_data.py:98} INFO - Opened bill SCONRES 30
[2024-06-30T19:31:40.228+0000] {get_data.py:98} INFO - Opened bill SCONRES 24
[2024-06-30T19:31:40.229+0000] {get_data.py:98} INFO - Opened bill SCONRES 18
[2024-06-30T19:31:40.229+0000] {get_data.py:98} INFO - Opened bill SCONRES 20
[2024-06-30T19:31:40.229+0000] {get_data.py:98} INFO - Opened bill SCONRES 34
[2024-06-30T19:31:40.229+0000] {get_data.py:98} INFO - Opened bill SCONRES 35
[2024-06-30T19:31:40.229+0000] {get_data.py:98} INFO - Opened bill SCONRES 21
[2024-06-30T19:31:40.230+0000] {get_data.py:98} INFO - Opened bill SCONRES 23
[2024-06-30T19:31:40.230+0000] {get_data.py:98} INFO - Opened bill SCONRES 22
[2024-06-30T19:31:40.230+0000] {get_data.py:98} INFO - Opened bill SCONRES 36
[2024-06-30T19:31:40.230+0000] {get_data.py:98} INFO - Opened bill SCONRES 9
[2024-06-30T19:31:40.230+0000] {get_data.py:98} INFO - Opened bill SCONRES 8
[2024-06-30T19:31:40.230+0000] {get_data.py:98} INFO - Opened bill SCONRES 6
[2024-06-30T19:31:40.231+0000] {get_data.py:98} INFO - Opened bill SCONRES 7
[2024-06-30T19:31:40.231+0000] {get_data.py:98} INFO - Opened bill SCONRES 5
[2024-06-30T19:31:40.231+0000] {get_data.py:98} INFO - Opened bill SCONRES 4
[2024-06-30T19:31:40.231+0000] {get_data.py:98} INFO - Opened bill SCONRES 1
[2024-06-30T19:31:40.231+0000] {get_data.py:98} INFO - Opened bill SCONRES 3
[2024-06-30T19:31:40.232+0000] {get_data.py:98} INFO - Opened bill SCONRES 2
[2024-06-30T19:31:40.232+0000] {get_data.py:98} INFO - Opened bill SCONRES 13
[2024-06-30T19:31:40.232+0000] {get_data.py:98} INFO - Opened bill SCONRES 12
[2024-06-30T19:31:40.232+0000] {get_data.py:98} INFO - Opened bill SCONRES 10
[2024-06-30T19:31:40.232+0000] {get_data.py:98} INFO - Opened bill SCONRES 11
[2024-06-30T19:31:40.233+0000] {get_data.py:98} INFO - Opened bill SCONRES 15
[2024-06-30T19:31:40.233+0000] {get_data.py:98} INFO - Opened bill SCONRES 29
[2024-06-30T19:31:40.233+0000] {get_data.py:98} INFO - Opened bill SCONRES 28
[2024-06-30T19:31:40.233+0000] {get_data.py:98} INFO - Opened bill SCONRES 14
[2024-06-30T19:31:40.233+0000] {get_data.py:98} INFO - Opened bill SCONRES 16
[2024-06-30T19:31:40.234+0000] {get_data.py:98} INFO - Opened bill SCONRES 17
[2024-06-30T19:31:40.237+0000] {get_data.py:98} INFO - Opened bill HCONRES 114
[2024-06-30T19:31:40.238+0000] {get_data.py:98} INFO - Opened bill HCONRES 100
[2024-06-30T19:31:40.238+0000] {get_data.py:98} INFO - Opened bill HCONRES 64
[2024-06-30T19:31:40.238+0000] {get_data.py:98} INFO - Opened bill HCONRES 70
[2024-06-30T19:31:40.238+0000] {get_data.py:98} INFO - Opened bill HCONRES 58
[2024-06-30T19:31:40.239+0000] {get_data.py:98} INFO - Opened bill HCONRES 59
[2024-06-30T19:31:40.239+0000] {get_data.py:98} INFO - Opened bill HCONRES 71
[2024-06-30T19:31:40.239+0000] {get_data.py:98} INFO - Opened bill HCONRES 65
[2024-06-30T19:31:40.239+0000] {get_data.py:98} INFO - Opened bill HCONRES 101
[2024-06-30T19:31:40.239+0000] {get_data.py:98} INFO - Opened bill HCONRES 115
[2024-06-30T19:31:40.240+0000] {get_data.py:98} INFO - Opened bill HCONRES 103
[2024-06-30T19:31:40.240+0000] {get_data.py:98} INFO - Opened bill HCONRES 117
[2024-06-30T19:31:40.240+0000] {get_data.py:98} INFO - Opened bill HCONRES 73
[2024-06-30T19:31:40.240+0000] {get_data.py:98} INFO - Opened bill HCONRES 67
[2024-06-30T19:31:40.240+0000] {get_data.py:98} INFO - Opened bill HCONRES 98
[2024-06-30T19:31:40.240+0000] {get_data.py:98} INFO - Opened bill HCONRES 99
[2024-06-30T19:31:40.241+0000] {get_data.py:98} INFO - Opened bill HCONRES 66
